Lib_GGA.65_S2_R1_001	Lib_GGA.71_S4_R1_001	Lib_GGA.88_S6_R1_001	Lib_GGA.90_S8_R1_001	Lib_GGA.64_S1_R1_001	Lib_GGA.70_S3_R1_001	Lib_GGA.87_S5_R1_001	Lib_GGA.89_S7_R1_001
FAM241A	7.01880270334872	6.48792773333185	7.4913301278489	7.04218770655192	6.14835037861874	5.69529419613454	6.6222139051263	6.07708432597905
TIAM2	6.81112630750241	6.44659811326942	6.87598095013399	6.38128800266471	4.11552352510053	4.06868072999925	5.32464506197816	4.5750389093917
HLA-F	6.2514681968359	6.46525043783128	6.39621547063201	7.1221599102052	5.39367805637304	5.28147543659157	5.4326385365349	5.90117598326563
KCNK6	5.97628633511254	5.8279001961718	5.80590910410353	5.5787792631216	5.01048632209768	4.51021132962986	4.42121534065534	4.5145866353619
CKAP4	3.25406225943853	2.65456718392237	3.9387443168377	3.18572158539293	1.43177688486331	1.3334826179316	1.86466292241544	1.25818643065578
MTURN	4.62286219682973	4.11319064891299	4.35298102077077	3.74026072732064	2.88388282806942	2.27394850431377	3.03144986540484	2.31838766247176
ASXL1	7.69588361769338	7.54765749127955	7.67874248733761	7.41225146761216	6.93915396279668	6.6602929455127	6.64512920986815	6.41649871382776
TMEM131L	5.84368716676803	5.67391335781302	6.22421092519533	5.99187903576935	6.75279599983718	6.45063223957043	7.12675746578373	6.87756152413147
ARAP1	6.50929152250676	6.47694005342149	6.72976051002174	6.54619655340822	5.52420943688756	5.40368767021425	5.23987326372871	5.44828469292655
FLVCR2	4.5211287257756	4.00516683060997	4.70253175767231	4.31737589957856	2.81953457109879	2.24119076123115	3.00334834500977	1.89089679478683
CD244	2.93246279897444	2.48943667444826	2.55297887505424	3.43571265667253	4.29188710395527	4.77910358437877	4.20692536561861	5.38345249126703
RGL4	2.86611285329874	2.87889979376862	2.40295961520315	3.22850592891993	4.48341007358978	4.89945415189537	3.575576860982	4.88343204291064
MRC2	5.50277234044567	5.22331445336223	5.43014923622505	5.30378080463809	3.07139672535039	3.0612860833032	3.96611955727445	2.66495454633954
AFAP1	5.54226044023356	4.78838311585774	5.40931349384249	5.12283857052131	3.24624679673581	2.88872333189203	4.10482663304289	2.96518629223227
NINJ1	6.17511841039246	6.35954323032945	6.68766041456397	6.59664436309775	5.24459213497537	5.42328931202925	5.37074320743419	5.35456036682412
ADGRE5	8.47867399546127	8.18687496264645	8.98487890946134	8.19859233091448	7.411030754085	7.11371011082899	7.77173256367023	7.46474074395185
XBP1	7.42178300836049	7.272402679112	7.43478229949369	7.58270811403858	8.31296446488115	8.35358025602205	8.19989704730645	8.40473687649648
DUSP4	9.13766016429956	8.92609152714334	9.17951838006601	9.00732793322113	8.33575682491837	8.25993470461889	8.2506474544145	8.08034768791486
LYL1	1.79836787938927	1.77454090755734	1.5707359299049	1.72614895825453	0.268919913136213	0.239965751436392	0.109508395512147	0.154273021564897
ANXA5	8.89142650167206	9.10286442990437	9.08773427455989	9.28947543562572	7.92320777866798	7.69783920528045	7.42004376426223	8.1912738107416
NTRK3	3.73498821852111	3.98462659443696	4.17925967181104	3.15436538238586	1.2484094920551	1.64864149390051	2.31685754253716	1.54529229386263
PDCD4	8.60709023944448	8.67056512465182	8.48218056029169	8.87796838991727	7.5970178629334	7.26700843261849	7.64701457441444	7.61488129973564
LACTB	6.35455033584629	6.54749183514458	6.79597008016113	6.73978066715875	5.32896140453271	5.38256491913937	5.92637250869943	5.3677649212817
SLC9A9	5.45967523919742	5.17880308750927	4.99247390298078	5.80764294464651	4.5206832825377	4.08107430269853	3.808589993778	4.45644283641392
NR4A3	4.28478580542552	4.93475953998178	5.40142185172575	4.73484733640496	3.19644099464894	3.31843911321527	3.68577338290114	3.44048735168286
MCOLN2	6.10332881578901	6.24403455976215	6.11263555856377	5.86494110456194	7.47675515418633	7.3589386709115	6.96451323190051	6.8766380755878
AOAH	5.17148128322	5.914603619868	4.98721102575713	6.16076311374058	6.71349781028267	7.24514708213838	5.99576548028571	7.14784127134726
NFATC3	7.25030242933623	7.04950603167145	6.93684983820185	7.19677708737708	7.96369431984269	7.88043289591945	7.7189793720711	8.03884938676339
TTC39C	5.89357889975716	5.97138090252511	5.78685184077234	6.48764404612024	4.31116152723984	4.20515709627588	4.71127159848509	5.27969250219864
PTGFRN	5.23420222852783	5.04632847582757	5.43531149108626	4.43686391698495	3.44158077233375	3.39984541237802	3.62251909734808	3.39992841543217
FOXP3	4.99988173482365	5.49425771731509	6.44693554365903	6.1150754361056	3.90331224064528	3.62814115520785	4.38355624725927	4.52405346045223
VIM	9.77293208582921	9.77253254549884	9.70772011671798	9.8275735195916	8.66537220255503	8.96805648075709	8.49316729296732	9.0477393407024
AUH	5.26885532550496	5.37831949818529	4.65243170426383	5.22748882157658	6.34922075656783	6.32144043045333	6.00021588036836	6.16744868530734
ZNF365	3.60991845312178	2.23499240524374	3.62757307069496	2.4897664394893	0.0820817938780034	0.100824088820242	0.740119903302589	0.293631106417115
CD70	7.24704719087604	7.57367649493049	7.96235661510019	7.62421227693767	6.2084066776002	6.59859227150711	6.35528927271646	6.26312404906671
AHR	7.93492201899607	7.22721876010181	7.25851575379494	7.17935797078184	6.75514365147736	6.37085856652638	6.46044843355635	6.11907488900192
STRIP2	8.27142173993473	8.09644067442304	7.99593547647619	8.19339519889241	6.5944334420115	6.1319286989132	6.41049958045398	5.41177734950309
RDX	7.77586426565638	7.770990112897	7.57994275751331	7.68691688388503	6.83758057078923	6.83876045848402	6.84292567334303	6.92299617303805
STX3	3.45802950008748	4.03876375962374	3.85647051449947	3.90380843720525	5.02352875832313	5.80396252396136	5.21864253183806	6.34685835700899
PTGIS	3.46800571719755	2.58349817315048	1.9191379075972	1.6382151855778	6.02212447553566	6.07187518196721	6.74873761187752	5.04175020892898
PTPN3	4.33470834064485	4.57368372788217	3.16342227864734	4.10746168988516	5.65316504349714	6.05391086981738	5.29307376524248	5.52336750113611
TEX30	6.13263151676946	6.22810447504891	6.11826361549645	5.96682786546365	7.00836023713348	7.00082661063768	6.88396181649902	6.92120599617685
CCND3	7.62102028647147	7.54707392778483	7.72742643426926	8.13173940764053	8.55741777854355	8.49705572069147	8.40260644611536	8.89764456745457
TRIP10	5.88708748084775	5.54306914434202	5.78280750618362	5.08675120629351	4.85719609544293	4.20232344607157	4.32231698977762	4.11496511149311
DENND5A	7.27537330259644	6.70174365570177	7.61590855705278	6.95797503695698	5.58705600493004	4.59907125011929	6.55241234358752	5.18738219361391
AL158071.2	0.46599697153013	0.381462135279344	0.345361517009291	0.435238304768949	1.89620012943401	2.31649964245148	1.91077838368966	1.8761875129982
AC005224.3	2.14777686176602	1.72586903506166	1.1859106620789	1.14594252989738	3.73591180296094	4.30098339597226	3.31479397962046	3.7171374264825
MSC	6.99009974533799	6.27959818648695	5.73964308250457	6.24131474753373	5.48985046044956	5.18286289095546	4.86753306371473	4.98117910978456
EPHA4	4.13942361354371	3.88839515211731	3.89819382351223	3.71038652532014	0.88666244457455	1.26994521691538	1.94072293558926	0.839979673115908
ST3GAL1	6.41187753899164	6.14801451456159	5.33392330515076	6.31406282960319	7.52616126472423	7.48408171551982	7.03950731813098	7.29748559134308
BAG2	5.3040884809064	5.76204064559217	5.13571581365156	5.78836693405496	6.92601697242183	7.1720814691816	6.70687638159592	6.65652099920375
SLC39A8	7.55907572348971	7.42566093109034	7.24498255080629	7.28048794075724	8.40666167729697	8.28643283890887	7.90134959536121	8.25910034269842
ABI3	5.98673294587809	6.28310680356947	5.32560708580701	6.39878719011023	6.80093314314976	7.07046577754961	6.28990649312382	7.16836153328717
MAL	2.82788908054396	1.80609987515888	2.30483929733323	2.81258175465001	4.23471376222416	3.44848624823273	4.56513452629675	4.41379217822035
BCAR3	5.28728391357031	4.57597396704523	4.18540036445811	3.67546948102065	3.10614275303871	3.32366381946461	2.59623748239561	2.01693803976117
MT1X	3.89513627224244	3.80494232565258	3.40358690786573	3.5653421154381	5.15260824001363	4.8729699437058	4.76246955821593	4.54280276317951
C2CD4D	3.83473648313277	3.69123182370154	3.34992518814734	3.19191186647015	2.46150744323149	1.94831717234094	1.94072293558926	1.76879621432979
CCL22	7.79357475166239	9.66240921877817	10.4796201103717	8.72988672222786	1.1940725281413	5.48171422095924	6.2433605991582	4.25798764909102
CYB5A	5.72391156385777	6.2676046557431	6.18337465916288	6.09539707987286	4.87025012045799	4.82955720062259	5.08256840835808	4.94815535894868
EVL	4.95447881247074	4.92580903702449	4.89654609404266	5.71718884050725	6.26661117716865	6.33573347101452	5.78806070405514	6.69684042406945
RPS6KA5	5.88243280509697	5.97225055536795	5.50693450702805	5.4058333436448	6.86609786791699	7.28218372646016	6.35875919105398	6.81193199297204
GPR132	7.63381656280772	7.22466656373707	7.5162080748374	7.24334338874314	6.57507498022424	6.26620465983049	6.72956785881385	6.50162063610547
LINC00892	2.68978738995093	2.12667823965009	1.74714966495178	1.40233621461635	4.75767729227761	5.48054522299331	4.78534153504611	5.44455062611324
COL3A1	2.04489301272301	3.39695874416984	3.18196768645616	2.05977315709521	0.863638549376146	1.20348014810556	1.07316738803231	0.537487729800118
COQ2	5.27170586011479	5.50270915443722	5.10365036219459	5.17845236899836	6.44588174109416	6.43804073710109	5.97872763764534	6.00454619343525
STING1	8.29665626950661	7.83836062070883	7.44089081737754	7.50808064995703	7.37332201325983	7.01704307988217	6.57287336260272	6.24677872408116
TNFRSF10A	3.386194898038	3.72876804801523	3.83709899788192	3.34973527325905	2.08719621315052	2.27394850431377	2.35070896021139	2.10788220889597
LYRM1	5.45466686773786	5.50150483323165	5.55988864643871	5.51848529950705	6.44200112971805	6.57084863804845	6.2738224537404	6.60392567751349
MTX3	5.64036099891534	4.99590485688544	5.08898507341704	5.04803275259835	6.61353558245552	6.46902112384702	6.02138875761208	6.41140665222986
PDE4B	7.14308782841916	7.25356888590355	6.76401461940124	7.63788030835112	6.02860803674663	6.347323360361	6.04742523230042	6.73555436612685
PXN	3.89513627224244	2.84131420871369	3.08676059185025	2.82856228469646	5.00786362597665	4.41306807287342	4.44752527946325	4.59538814668971
HIC1	1.82965449903089	1.75849870842448	1.64390971794477	1.40233621461635	4.43737263161657	5.03781154641627	3.16428995273769	4.5659018463182
SEMA7A	4.45495284497671	4.48384553168184	5.3801639610783	4.48806877465304	2.90094543042261	3.32886967274571	3.26240304064099	2.82669652946845
PPP4R1	6.27083132661208	5.95475710839103	5.8740247629758	6.15997391846932	5.44692873633986	5.11517562396566	4.73709767880064	5.18589193142147
RUNX2	7.02599561325658	7.1443801062829	6.60130844815872	6.68048108512939	7.9030596992202	7.85494777841474	7.34994274360206	7.40515022649478
HS3ST3B1	3.7057767877022	3.19721399339859	3.68937177579009	3.04234899219061	5.03258881200334	5.21555172395998	4.9378888724513	4.97601482677115
YPEL2	6.38646043207477	6.15339217255064	5.72074123924043	6.38264165557827	4.06595530496169	4.23596535336984	4.54334337475852	3.99755014247348
CCR2	2.52754440410068	4.42153601816666	1.74714966495178	4.22078142625124	3.45319480144424	5.85447161400271	3.04529799022589	6.07063860992923
ANXA3	0.617091720659561	3.50186205987345	3.2063297869886	3.5461416387147	0.197061457831595	1.58044020999755	1.57119802672019	1.90545761756239
CCR8	4.02582516733527	4.78442744735709	5.00641509859303	4.36472194191976	5.25789752035288	5.86615611397984	5.91038275266896	5.87736831369886
S100P	1.07429133917212	0.682863427600816	1.00331458042324	0.666202370105051	2.77703896331077	2.32694418294672	3.0793476851739	1.75278059715433
CARNMT1	6.13888973335877	6.09869167930053	5.6983714598514	5.99187903576935	6.87295983940704	6.82270552523563	6.60010196588006	6.88722221364077
FOXB1	1.79836787938927	1.6409123107531	0.761704396078873	1.09400259593807	4.66583307077563	3.52758850426361	3.00334834500977	2.4433911995931
SFXN2	5.27028129683481	5.23495581745011	4.43773259451296	4.94184688986928	6.08754928257968	6.10790361854459	5.42338928428942	5.75003855990656
TBC1D10C	5.72495192294521	5.46860222682337	5.49832784325302	5.85522306008093	6.54689698945048	6.40206493330981	6.19836474740062	6.80029174390957
ELK3	6.70704292346261	6.34685824990675	6.34089893380777	6.36973038182112	5.93369317003089	5.57338930034466	5.57308919480395	5.47048838258272
HSPB1	5.49425529910289	5.13753378533977	5.21739545606226	5.5787792631216	4.59070792621593	4.18807110376041	4.1081290448662	4.2636499310335
GALNT2	7.15201079656509	6.67154216147468	6.97412759348405	6.45262636014269	6.4165194850832	5.92835353055081	6.23129635594098	5.64549374542615
CAMK1G	2.03150090430718	1.99594803828737	2.70604455523091	1.24452824248009	0.197061457831595	0.445651761401476	0.740119903302589	0.202237079329097
TOB1	5.26026977186962	4.81383392732831	5.96250028163657	5.54653381340849	6.10237694090231	5.67192822395783	6.72688513304913	6.31585438551061
PMP22	2.88112323536595	4.28261368027343	5.0658718990292	3.43048660158184	1.01758497780497	0.815617584845652	2.43727852580106	1.34620783078093
SLCO5A1	2.6639825163018	2.18785370642917	3.31674318638979	2.20150640926111	0.691280692260677	0.32578989392293	1.27470289027763	0.809335978215898
ZFP36L2	8.45880062549993	8.24344096951291	7.87624647247987	8.16928347437442	7.69320275192463	6.83876045848402	6.35041732337069	6.71864807908037
AGK	6.40605167201175	6.49399603332947	6.51129141788582	6.64538756454828	7.15097892342039	7.30084830499181	7.52012493730866	7.37930394157919
TSPAN2	2.26685113784037	3.27257307274626	3.59565181379813	3.29327542153924	0.664886989186792	1.35405477631616	1.51259244109397	1.90545761756239
ARAP2	7.62854489549346	7.36702426176645	7.23872177235352	7.51241534089927	6.72990287885735	6.54870934687537	6.60361593469671	6.66724110343351
SQOR	7.72607360949019	7.6246242894988	7.553183927731	7.34856629619637	7.04687614587861	6.87301933419077	6.70796505969486	6.37590359171509
PLAAT3	5.54344033886262	5.93169382274657	5.68759603013453	6.11751646458852	4.5206832825377	4.48244986407135	3.69018717095812	4.54280276317951
FSTL3	2.14777686176602	3.27821010083809	4.69609479308828	3.17950462870683	0.863638549376146	1.26994521691538	1.47215620954	1.14002439616453
CLECL1	1.35795356648207	2.16369390658518	1.74714966495178	1.6916159077484	4.18450117473954	4.25796522065733	3.38726129819304	3.44547797467054
CDC14B	3.25406225943853	3.30606951723821	3.28849634220796	2.09982891886829	4.42955484434177	4.43977957803727	4.97815131803063	3.54182781698688
ITGA5	5.3466154304161	5.35983047212015	5.17173100311882	5.3762401741016	4.42366357660465	3.93168424026841	4.17893280652689	4.07043212906779
MYO1D	6.17511841039246	5.62829699830213	6.28480718450453	5.1985748621482	5.24347779393548	4.89419606211333	5.14659938489096	4.19419012697152
GCAT	3.79961635248297	3.37608244495205	2.85215747668068	2.8907709803623	4.88461739205434	4.46600549658203	4.01267817881092	4.33799216526539
SIT1	4.96508394847542	4.74426253639289	4.68962897952294	5.31516803184204	5.97187343867974	5.8670510141103	5.4326385365349	6.20029662783239
PPARG	5.55401622638945	5.80465279309865	3.23621505102533	5.2062401588645	2.85498890995879	2.11428343126331	1.7843686997078	2.05661809864591
RASGEF1B	4.70950692495177	4.51282442370688	4.26873358844129	4.97811753841763	2.20178472930078	1.6651996907524	2.78138296243717	2.01693803976117
MMP2	3.7057767877022	2.89366407309783	3.58175205939615	2.2137266593362	1.43177688486331	1.37433770476938	0.93122638719397	0.379578683815758
BIRC2	7.03525116567883	7.1850817589543	7.14691293948293	7.28917550264516	6.38906881171389	6.3492459886953	6.28407847756608	6.28764738324434
ABCG1	4.74275845274824	4.41131193006247	3.77330209826574	5.58584808668812	2.70114409412242	2.83118903169434	2.29384044685223	2.78004895319505
AEBP2	7.7132872109889	7.41418670741807	7.33162630034988	7.15896373412023	6.55769645671546	6.34347039992226	6.43108271958971	6.4901948676448
PLP2	7.55059223118764	7.3281517996065	6.98076296180004	7.53359094342369	6.870435540277	6.25667572941785	5.91227312465267	6.2581689599246
NLRC5	7.98549981742368	7.67703805256412	7.67356408897303	8.1543036352109	7.11060147790741	6.65926009917826	7.0115638328596	6.99369256068883
ZFP36L1	5.88801661657972	5.53367375294328	6.55285175603476	5.3306801450417	5.14546712587759	4.60337376189358	5.65213774523203	4.55670654618312
PFKFB3	7.75309729093587	7.65770672136337	6.45902498380822	7.09516655145742	6.54689698945048	6.37400975452727	5.7377787805635	6.16744868530734
RGS8	1.48128668399529	1.35114189265494	1.88935400440952	1.46501886327646	0.233438034349599	0.239965751436392	0.395547847620395	0.202237079329097
HERPUD2	6.92956861318541	7.00345553064347	6.76606471716951	7.20598199512737	6.07382207446737	5.93006732213169	5.97330519295914	5.88013548830948
DAZL	0.817658534325231	1.9543017863091	4.08386765452667	2.12592795534269	0.268919913136213	0.48349043810627	1.3209758345551	0.337244834061302
AL031846.1	4.44488564079153	4.87463339721272	5.10688916904472	5.01698947883149	3.34929053442491	3.33405680862862	3.03839054340454	3.56034900817862
PGBD1	4.37237678955641	4.3958386456057	4.68096256911301	4.24479895650332	3.31998875625754	3.0922291653939	3.05901445262174	3.09153852545862
MB21D2	4.67976956883866	2.93707142762132	5.01678329252231	3.82634184389735	5.44789655801684	4.0467324405025	6.17414820325335	4.94110561244236
CPPED1	5.43572908388894	4.96827385719568	4.2336070613115	4.87801357427593	6.16433665945995	5.97143159032729	5.45096102612957	5.95115738279978
SLC44A1	5.25307590676804	5.23785153992326	5.11495451755869	5.36121279652062	3.78575486338636	3.56777389882626	4.19144104522148	4.15512137712983
FZD3	3.88027173173573	4.21955783131324	4.27162255637177	3.47685325617934	6.25338628042922	5.6091300926438	5.61315480859343	4.99826108468099
IKZF3	7.9204638356967	7.61769348330146	7.173028383617	7.39860038516858	6.64256839313322	6.77105159292346	6.43503285595192	6.36672519989076
